año,mes,tipo_acomodacion,provincia,pais_residencia,total_pernoctaciones,total_viajeros
2018,Enero,apartamentos,"07 Balears, Illes",Suiza,,289.0
2018,Febrero,apartamentos,"07 Balears, Illes",Suiza,,616.0
2018,Marzo,apartamentos,"07 Balears, Illes",Suiza,,874.0
2018,Abril,apartamentos,"07 Balears, Illes",Suiza,,4.889
2018,Mayo,apartamentos,"07 Balears, Illes",Suiza,,7.731
2018,Junio,apartamentos,"07 Balears, Illes",Suiza,,10.876
2018,Julio,apartamentos,"07 Balears, Illes",Suiza,,20.185
2018,Agosto,apartamentos,"07 Balears, Illes",Suiza,,13.145
2018,Septiembre,apartamentos,"07 Balears, Illes",Suiza,,12.716
2018,Octubre,apartamentos,"07 Balears, Illes",Suiza,,10.763
2018,Noviembre,apartamentos,"07 Balears, Illes",Suiza,,476.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Suiza,,613.0
2018,Enero,apartamentos,"07 Balears, Illes",Resto de Europa,,225.0
2018,Febrero,apartamentos,"07 Balears, Illes",Resto de Europa,,138.0
2018,Marzo,apartamentos,"07 Balears, Illes",Resto de Europa,,619.0
2018,Abril,apartamentos,"07 Balears, Illes",Resto de Europa,,1.043
2018,Mayo,apartamentos,"07 Balears, Illes",Resto de Europa,,3.165
2018,Junio,apartamentos,"07 Balears, Illes",Resto de Europa,,7.059
2018,Julio,apartamentos,"07 Balears, Illes",Resto de Europa,,8.116
2018,Agosto,apartamentos,"07 Balears, Illes",Resto de Europa,,9.625
2018,Septiembre,apartamentos,"07 Balears, Illes",Resto de Europa,,9.554
2018,Octubre,apartamentos,"07 Balears, Illes",Resto de Europa,,9.145
2018,Noviembre,apartamentos,"07 Balears, Illes",Resto de Europa,,84.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Resto de Europa,,141.0
2018,Enero,apartamentos,"07 Balears, Illes",Estados Unidos,,275.0
2018,Febrero,apartamentos,"07 Balears, Illes",Estados Unidos,,794.0
2018,Marzo,apartamentos,"07 Balears, Illes",Estados Unidos,,962.0
2018,Abril,apartamentos,"07 Balears, Illes",Estados Unidos,,1.814
2018,Mayo,apartamentos,"07 Balears, Illes",Estados Unidos,,4.388
2018,Junio,apartamentos,"07 Balears, Illes",Estados Unidos,,6.325
2018,Julio,apartamentos,"07 Balears, Illes",Estados Unidos,,6.705
2018,Agosto,apartamentos,"07 Balears, Illes",Estados Unidos,,6.589
2018,Septiembre,apartamentos,"07 Balears, Illes",Estados Unidos,,4.656
2018,Octubre,apartamentos,"07 Balears, Illes",Estados Unidos,,1.851
2018,Noviembre,apartamentos,"07 Balears, Illes",Estados Unidos,,908.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Estados Unidos,,1.305
2018,Enero,apartamentos,"07 Balears, Illes",Resto de América,,484.0
2018,Febrero,apartamentos,"07 Balears, Illes",Resto de América,,642.0
2018,Marzo,apartamentos,"07 Balears, Illes",Resto de América,,1.168
2018,Abril,apartamentos,"07 Balears, Illes",Resto de América,,1.306
2018,Mayo,apartamentos,"07 Balears, Illes",Resto de América,,7.248
2018,Junio,apartamentos,"07 Balears, Illes",Resto de América,,10.079
2018,Julio,apartamentos,"07 Balears, Illes",Resto de América,,12.567
2018,Agosto,apartamentos,"07 Balears, Illes",Resto de América,,8.543
2018,Septiembre,apartamentos,"07 Balears, Illes",Resto de América,,9.482
2018,Octubre,apartamentos,"07 Balears, Illes",Resto de América,,4.666
2018,Noviembre,apartamentos,"07 Balears, Illes",Resto de América,,790.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Resto de América,,1.147
2018,Enero,apartamentos,"07 Balears, Illes",Países Africanos,,87.0
2018,Febrero,apartamentos,"07 Balears, Illes",Países Africanos,,44.0
2018,Marzo,apartamentos,"07 Balears, Illes",Países Africanos,,94.0
2018,Abril,apartamentos,"07 Balears, Illes",Países Africanos,,451.0
2018,Mayo,apartamentos,"07 Balears, Illes",Países Africanos,,674.0
2018,Junio,apartamentos,"07 Balears, Illes",Países Africanos,,3.915
2018,Julio,apartamentos,"07 Balears, Illes",Países Africanos,,3.013
2018,Agosto,apartamentos,"07 Balears, Illes",Países Africanos,,3.361
2018,Septiembre,apartamentos,"07 Balears, Illes",Países Africanos,,2.443
2018,Octubre,apartamentos,"07 Balears, Illes",Países Africanos,,686.0
2018,Noviembre,apartamentos,"07 Balears, Illes",Países Africanos,,141.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Países Africanos,,273.0
2018,Enero,apartamentos,"07 Balears, Illes",Resto del mundo,,768.0
2018,Febrero,apartamentos,"07 Balears, Illes",Resto del mundo,,936.0
2018,Marzo,apartamentos,"07 Balears, Illes",Resto del mundo,,1.552
2018,Abril,apartamentos,"07 Balears, Illes",Resto del mundo,,3.218
2018,Mayo,apartamentos,"07 Balears, Illes",Resto del mundo,,7.544
2018,Junio,apartamentos,"07 Balears, Illes",Resto del mundo,,9.954
2018,Julio,apartamentos,"07 Balears, Illes",Resto del mundo,,24.957
2018,Agosto,apartamentos,"07 Balears, Illes",Resto del mundo,,25.747
2018,Septiembre,apartamentos,"07 Balears, Illes",Resto del mundo,,10.191
2018,Octubre,apartamentos,"07 Balears, Illes",Resto del mundo,,3.826
2018,Noviembre,apartamentos,"07 Balears, Illes",Resto del mundo,,998.0
2018,Diciembre,apartamentos,"07 Balears, Illes",Resto del mundo,,1.857
2018,Enero,apartamentos,08 Barcelona,Residentes en España,,74.153
2018,Febrero,apartamentos,08 Barcelona,Residentes en España,,66.787
2018,Marzo,apartamentos,08 Barcelona,Residentes en España,,79.677
2018,Abril,apartamentos,08 Barcelona,Residentes en España,,73.831
2018,Mayo,apartamentos,08 Barcelona,Residentes en España,,74.637
2018,Junio,apartamentos,08 Barcelona,Residentes en España,,76.077
2018,Julio,apartamentos,08 Barcelona,Residentes en España,,35.845
2018,Agosto,apartamentos,08 Barcelona,Residentes en España,,38.858
2018,Septiembre,apartamentos,08 Barcelona,Residentes en España,,77.294
2018,Octubre,apartamentos,08 Barcelona,Residentes en España,,77.297
2018,Noviembre,apartamentos,08 Barcelona,Residentes en España,,71.767
2018,Diciembre,apartamentos,08 Barcelona,Residentes en España,,76.374
2018,Enero,apartamentos,08 Barcelona,Alemania,,4.073
2018,Febrero,apartamentos,08 Barcelona,Alemania,,6.287
2018,Marzo,apartamentos,08 Barcelona,Alemania,,7.016
2018,Abril,apartamentos,08 Barcelona,Alemania,,6.032
2018,Mayo,apartamentos,08 Barcelona,Alemania,,7.634
2018,Junio,apartamentos,08 Barcelona,Alemania,,9.003
2018,Julio,apartamentos,08 Barcelona,Alemania,,8.278
2018,Agosto,apartamentos,08 Barcelona,Alemania,,5.979
2018,Septiembre,apartamentos,08 Barcelona,Alemania,,5.779
2018,Octubre,apartamentos,08 Barcelona,Alemania,,7.802
2018,Noviembre,apartamentos,08 Barcelona,Alemania,,3.869
2018,Diciembre,apartamentos,08 Barcelona,Alemania,,3.61
2018,Enero,apartamentos,08 Barcelona,Austria,,360.0
2018,Febrero,apartamentos,08 Barcelona,Austria,,202.0
2018,Marzo,apartamentos,08 Barcelona,Austria,,891.0
2018,Abril,apartamentos,08 Barcelona,Austria,,670.0
2018,Mayo,apartamentos,08 Barcelona,Austria,,1.102
2018,Junio,apartamentos,08 Barcelona,Austria,,746.0
2018,Julio,apartamentos,08 Barcelona,Austria,,763.0
2018,Agosto,apartamentos,08 Barcelona,Austria,,708.0
2018,Septiembre,apartamentos,08 Barcelona,Austria,,804.0
2018,Octubre,apartamentos,08 Barcelona,Austria,,1.383
2018,Noviembre,apartamentos,08 Barcelona,Austria,,618.0
2018,Diciembre,apartamentos,08 Barcelona,Austria,,528.0
2018,Enero,apartamentos,08 Barcelona,Bélgica,,477.0
2018,Febrero,apartamentos,08 Barcelona,Bélgica,,474.0
2018,Marzo,apartamentos,08 Barcelona,Bélgica,,691.0
2018,Abril,apartamentos,08 Barcelona,Bélgica,,1.826
2018,Mayo,apartamentos,08 Barcelona,Bélgica,,1.135
2018,Junio,apartamentos,08 Barcelona,Bélgica,,1.179
2018,Julio,apartamentos,08 Barcelona,Bélgica,,2.189
2018,Agosto,apartamentos,08 Barcelona,Bélgica,,2.672
2018,Septiembre,apartamentos,08 Barcelona,Bélgica,,1.637
2018,Octubre,apartamentos,08 Barcelona,Bélgica,,1.286
2018,Noviembre,apartamentos,08 Barcelona,Bélgica,,1.05
2018,Diciembre,apartamentos,08 Barcelona,Bélgica,,1.017
2018,Enero,apartamentos,08 Barcelona,Dinamarca,,428.0
2018,Febrero,apartamentos,08 Barcelona,Dinamarca,,740.0
2018,Marzo,apartamentos,08 Barcelona,Dinamarca,,1.538
2018,Abril,apartamentos,08 Barcelona,Dinamarca,,967.0
2018,Mayo,apartamentos,08 Barcelona,Dinamarca,,878.0
2018,Junio,apartamentos,08 Barcelona,Dinamarca,,847.0
2018,Julio,apartamentos,08 Barcelona,Dinamarca,,2.769
2018,Agosto,apartamentos,08 Barcelona,Dinamarca,,796.0
2018,Septiembre,apartamentos,08 Barcelona,Dinamarca,,869.0
2018,Octubre,apartamentos,08 Barcelona,Dinamarca,,1.471
2018,Noviembre,apartamentos,08 Barcelona,Dinamarca,,761.0
2018,Diciembre,apartamentos,08 Barcelona,Dinamarca,,481.0
2018,Enero,apartamentos,08 Barcelona,Finlandia,,245.0
2018,Febrero,apartamentos,08 Barcelona,Finlandia,,682.0
2018,Marzo,apartamentos,08 Barcelona,Finlandia,,879.0
2018,Abril,apartamentos,08 Barcelona,Finlandia,,648.0
2018,Mayo,apartamentos,08 Barcelona,Finlandia,,644.0
2018,Junio,apartamentos,08 Barcelona,Finlandia,,951.0
2018,Julio,apartamentos,08 Barcelona,Finlandia,,643.0
2018,Agosto,apartamentos,08 Barcelona,Finlandia,,267.0
2018,Septiembre,apartamentos,08 Barcelona,Finlandia,,199.0
2018,Octubre,apartamentos,08 Barcelona,Finlandia,,913.0
2018,Noviembre,apartamentos,08 Barcelona,Finlandia,,155.0
2018,Diciembre,apartamentos,08 Barcelona,Finlandia,,183.0
2018,Enero,apartamentos,08 Barcelona,Francia,,6.242
2018,Febrero,apartamentos,08 Barcelona,Francia,,7.086
2018,Marzo,apartamentos,08 Barcelona,Francia,,6.959
2018,Abril,apartamentos,08 Barcelona,Francia,,11.589
2018,Mayo,apartamentos,08 Barcelona,Francia,,8.651
2018,Junio,apartamentos,08 Barcelona,Francia,,7.773
2018,Julio,apartamentos,08 Barcelona,Francia,,12.735
2018,Agosto,apartamentos,08 Barcelona,Francia,,22.049
2018,Septiembre,apartamentos,08 Barcelona,Francia,,7.913
2018,Octubre,apartamentos,08 Barcelona,Francia,,10.194
2018,Noviembre,apartamentos,08 Barcelona,Francia,,6.974
2018,Diciembre,apartamentos,08 Barcelona,Francia,,7.836
2018,Enero,apartamentos,08 Barcelona,Grecia,,
2018,Febrero,apartamentos,08 Barcelona,Grecia,,
2018,Marzo,apartamentos,08 Barcelona,Grecia,,229.0
2018,Abril,apartamentos,08 Barcelona,Grecia,,483.0
2018,Mayo,apartamentos,08 Barcelona,Grecia,,485.0
2018,Junio,apartamentos,08 Barcelona,Grecia,,542.0
2018,Julio,apartamentos,08 Barcelona,Grecia,,189.0
2018,Agosto,apartamentos,08 Barcelona,Grecia,,448.0
2018,Septiembre,apartamentos,08 Barcelona,Grecia,,287.0
2018,Octubre,apartamentos,08 Barcelona,Grecia,,580.0
2018,Noviembre,apartamentos,08 Barcelona,Grecia,,199.0
2018,Diciembre,apartamentos,08 Barcelona,Grecia,,
2018,Enero,apartamentos,08 Barcelona,Irlanda,,488.0
2018,Febrero,apartamentos,08 Barcelona,Irlanda,,613.0
2018,Marzo,apartamentos,08 Barcelona,Irlanda,,338.0
2018,Abril,apartamentos,08 Barcelona,Irlanda,,806.0
2018,Mayo,apartamentos,08 Barcelona,Irlanda,,761.0
2018,Junio,apartamentos,08 Barcelona,Irlanda,,1.015
2018,Julio,apartamentos,08 Barcelona,Irlanda,,1.448
2018,Agosto,apartamentos,08 Barcelona,Irlanda,,1.14
2018,Septiembre,apartamentos,08 Barcelona,Irlanda,,1.186
2018,Octubre,apartamentos,08 Barcelona,Irlanda,,624.0
2018,Noviembre,apartamentos,08 Barcelona,Irlanda,,281.0
2018,Diciembre,apartamentos,08 Barcelona,Irlanda,,129.0
2018,Enero,apartamentos,08 Barcelona,Italia,,6.85
2018,Febrero,apartamentos,08 Barcelona,Italia,,6.007
2018,Marzo,apartamentos,08 Barcelona,Italia,,7.3
2018,Abril,apartamentos,08 Barcelona,Italia,,7.455
2018,Mayo,apartamentos,08 Barcelona,Italia,,7.199
2018,Junio,apartamentos,08 Barcelona,Italia,,8.816
2018,Julio,apartamentos,08 Barcelona,Italia,,6.348
2018,Agosto,apartamentos,08 Barcelona,Italia,,12.949
2018,Septiembre,apartamentos,08 Barcelona,Italia,,8.575
2018,Octubre,apartamentos,08 Barcelona,Italia,,6.287
2018,Noviembre,apartamentos,08 Barcelona,Italia,,6.913
2018,Diciembre,apartamentos,08 Barcelona,Italia,,6.763
2018,Enero,apartamentos,08 Barcelona,Luxemburgo,,
2018,Febrero,apartamentos,08 Barcelona,Luxemburgo,,
2018,Marzo,apartamentos,08 Barcelona,Luxemburgo,,115.0
2018,Abril,apartamentos,08 Barcelona,Luxemburgo,,38.0
2018,Mayo,apartamentos,08 Barcelona,Luxemburgo,,89.0
2018,Junio,apartamentos,08 Barcelona,Luxemburgo,,165.0
2018,Julio,apartamentos,08 Barcelona,Luxemburgo,,586.0
2018,Agosto,apartamentos,08 Barcelona,Luxemburgo,,28.0
2018,Septiembre,apartamentos,08 Barcelona,Luxemburgo,,62.0
2018,Octubre,apartamentos,08 Barcelona,Luxemburgo,,357.0
2018,Noviembre,apartamentos,08 Barcelona,Luxemburgo,,32.0
2018,Diciembre,apartamentos,08 Barcelona,Luxemburgo,,
2018,Enero,apartamentos,08 Barcelona,Países Bajos,,1.36
2018,Febrero,apartamentos,08 Barcelona,Países Bajos,,1.229
2018,Marzo,apartamentos,08 Barcelona,Países Bajos,,1.263
2018,Abril,apartamentos,08 Barcelona,Países Bajos,,2.343
2018,Mayo,apartamentos,08 Barcelona,Países Bajos,,3.382
2018,Junio,apartamentos,08 Barcelona,Países Bajos,,3.219
2018,Julio,apartamentos,08 Barcelona,Países Bajos,,2.991
2018,Agosto,apartamentos,08 Barcelona,Países Bajos,,2.529
2018,Septiembre,apartamentos,08 Barcelona,Países Bajos,,2.124
2018,Octubre,apartamentos,08 Barcelona,Países Bajos,,2.77
2018,Noviembre,apartamentos,08 Barcelona,Países Bajos,,1.188
2018,Diciembre,apartamentos,08 Barcelona,Países Bajos,,1.246
2018,Enero,apartamentos,08 Barcelona,Polonia,,1.29
2018,Febrero,apartamentos,08 Barcelona,Polonia,,2.701
2018,Marzo,apartamentos,08 Barcelona,Polonia,,1.146
2018,Abril,apartamentos,08 Barcelona,Polonia,,1.653
2018,Mayo,apartamentos,08 Barcelona,Polonia,,1.813
2018,Junio,apartamentos,08 Barcelona,Polonia,,1.419
2018,Julio,apartamentos,08 Barcelona,Polonia,,1.395
2018,Agosto,apartamentos,08 Barcelona,Polonia,,1.925
2018,Septiembre,apartamentos,08 Barcelona,Polonia,,1.69
2018,Octubre,apartamentos,08 Barcelona,Polonia,,1.477
2018,Noviembre,apartamentos,08 Barcelona,Polonia,,1.061
2018,Diciembre,apartamentos,08 Barcelona,Polonia,,768.0
2018,Enero,apartamentos,08 Barcelona,Portugal,,1.059
2018,Febrero,apartamentos,08 Barcelona,Portugal,,941.0
2018,Marzo,apartamentos,08 Barcelona,Portugal,,1.684
2018,Abril,apartamentos,08 Barcelona,Portugal,,1.953
2018,Mayo,apartamentos,08 Barcelona,Portugal,,2.004
2018,Junio,apartamentos,08 Barcelona,Portugal,,2.723
2018,Julio,apartamentos,08 Barcelona,Portugal,,1.307
2018,Agosto,apartamentos,08 Barcelona,Portugal,,1.751
2018,Septiembre,apartamentos,08 Barcelona,Portugal,,3.184
2018,Octubre,apartamentos,08 Barcelona,Portugal,,2.341
2018,Noviembre,apartamentos,08 Barcelona,Portugal,,1.782
2018,Diciembre,apartamentos,08 Barcelona,Portugal,,2.237
2018,Enero,apartamentos,08 Barcelona,Reino Unido,,5.189
2018,Febrero,apartamentos,08 Barcelona,Reino Unido,,5.803
2018,Marzo,apartamentos,08 Barcelona,Reino Unido,,7.458
2018,Abril,apartamentos,08 Barcelona,Reino Unido,,9.133
2018,Mayo,apartamentos,08 Barcelona,Reino Unido,,10.917
2018,Junio,apartamentos,08 Barcelona,Reino Unido,,11.968
2018,Julio,apartamentos,08 Barcelona,Reino Unido,,13.542
2018,Agosto,apartamentos,08 Barcelona,Reino Unido,,13.833
2018,Septiembre,apartamentos,08 Barcelona,Reino Unido,,8.499
2018,Octubre,apartamentos,08 Barcelona,Reino Unido,,8.292
2018,Noviembre,apartamentos,08 Barcelona,Reino Unido,,5.197
2018,Diciembre,apartamentos,08 Barcelona,Reino Unido,,3.829
2018,Enero,apartamentos,08 Barcelona,Republica Checa,,334.0
2018,Febrero,apartamentos,08 Barcelona,Republica Checa,,346.0
2018,Marzo,apartamentos,08 Barcelona,Republica Checa,,352.0
2018,Abril,apartamentos,08 Barcelona,Republica Checa,,248.0
2018,Mayo,apartamentos,08 Barcelona,Republica Checa,,410.0
2018,Junio,apartamentos,08 Barcelona,Republica Checa,,475.0
2018,Julio,apartamentos,08 Barcelona,Republica Checa,,368.0
2018,Agosto,apartamentos,08 Barcelona,Republica Checa,,265.0
2018,Septiembre,apartamentos,08 Barcelona,Republica Checa,,383.0
2018,Octubre,apartamentos,08 Barcelona,Republica Checa,,967.0
2018,Noviembre,apartamentos,08 Barcelona,Republica Checa,,385.0
2018,Diciembre,apartamentos,08 Barcelona,Republica Checa,,326.0
2018,Enero,apartamentos,08 Barcelona,Suecia,,1.073
2018,Febrero,apartamentos,08 Barcelona,Suecia,,859.0
2018,Marzo,apartamentos,08 Barcelona,Suecia,,857.0
2018,Abril,apartamentos,08 Barcelona,Suecia,,1.414
2018,Mayo,apartamentos,08 Barcelona,Suecia,,1.438
2018,Junio,apartamentos,08 Barcelona,Suecia,,1.852
2018,Julio,apartamentos,08 Barcelona,Suecia,,2.116
2018,Agosto,apartamentos,08 Barcelona,Suecia,,1.033
2018,Septiembre,apartamentos,08 Barcelona,Suecia,,1.336
2018,Octubre,apartamentos,08 Barcelona,Suecia,,1.46
2018,Noviembre,apartamentos,08 Barcelona,Suecia,,1.091
2018,Diciembre,apartamentos,08 Barcelona,Suecia,,496.0
2018,Enero,apartamentos,08 Barcelona,Resto de la UE,,1.66
2018,Febrero,apartamentos,08 Barcelona,Resto de la UE,,1.757
2018,Marzo,apartamentos,08 Barcelona,Resto de la UE,,3.226
2018,Abril,apartamentos,08 Barcelona,Resto de la UE,,2.625
2018,Mayo,apartamentos,08 Barcelona,Resto de la UE,,2.927
2018,Junio,apartamentos,08 Barcelona,Resto de la UE,,2.985
2018,Julio,apartamentos,08 Barcelona,Resto de la UE,,2.44
2018,Agosto,apartamentos,08 Barcelona,Resto de la UE,,3.229
2018,Septiembre,apartamentos,08 Barcelona,Resto de la UE,,3.566
2018,Octubre,apartamentos,08 Barcelona,Resto de la UE,,2.67
2018,Noviembre,apartamentos,08 Barcelona,Resto de la UE,,2.734
2018,Diciembre,apartamentos,08 Barcelona,Resto de la UE,,2.086
2018,Enero,apartamentos,08 Barcelona,Noruega,,443.0
2018,Febrero,apartamentos,08 Barcelona,Noruega,,436.0
2018,Marzo,apartamentos,08 Barcelona,Noruega,,408.0
2018,Abril,apartamentos,08 Barcelona,Noruega,,400.0
2018,Mayo,apartamentos,08 Barcelona,Noruega,,879.0
2018,Junio,apartamentos,08 Barcelona,Noruega,,673.0
2018,Julio,apartamentos,08 Barcelona,Noruega,,2.856
2018,Agosto,apartamentos,08 Barcelona,Noruega,,695.0
2018,Septiembre,apartamentos,08 Barcelona,Noruega,,569.0
2018,Octubre,apartamentos,08 Barcelona,Noruega,,1.508
2018,Noviembre,apartamentos,08 Barcelona,Noruega,,390.0
2018,Diciembre,apartamentos,08 Barcelona,Noruega,,264.0
2018,Enero,apartamentos,08 Barcelona,Rusia,,2.742
2018,Febrero,apartamentos,08 Barcelona,Rusia,,2.183
2018,Marzo,apartamentos,08 Barcelona,Rusia,,3.026
2018,Abril,apartamentos,08 Barcelona,Rusia,,3.392
2018,Mayo,apartamentos,08 Barcelona,Rusia,,3.201
2018,Junio,apartamentos,08 Barcelona,Rusia,,4.916
2018,Julio,apartamentos,08 Barcelona,Rusia,,4.48
2018,Agosto,apartamentos,08 Barcelona,Rusia,,4.694
2018,Septiembre,apartamentos,08 Barcelona,Rusia,,4.386
2018,Octubre,apartamentos,08 Barcelona,Rusia,,3.752
2018,Noviembre,apartamentos,08 Barcelona,Rusia,,3.102
2018,Diciembre,apartamentos,08 Barcelona,Rusia,,2.913
2018,Enero,apartamentos,08 Barcelona,Suiza,,640.0
2018,Febrero,apartamentos,08 Barcelona,Suiza,,603.0
2018,Marzo,apartamentos,08 Barcelona,Suiza,,1.085
2018,Abril,apartamentos,08 Barcelona,Suiza,,1.681
2018,Mayo,apartamentos,08 Barcelona,Suiza,,848.0
2018,Junio,apartamentos,08 Barcelona,Suiza,,784.0
2018,Julio,apartamentos,08 Barcelona,Suiza,,2.083
2018,Agosto,apartamentos,08 Barcelona,Suiza,,991.0
2018,Septiembre,apartamentos,08 Barcelona,Suiza,,1.228
2018,Octubre,apartamentos,08 Barcelona,Suiza,,1.893
2018,Noviembre,apartamentos,08 Barcelona,Suiza,,591.0
2018,Diciembre,apartamentos,08 Barcelona,Suiza,,630.0
2018,Enero,apartamentos,08 Barcelona,Resto de Europa,,2.733
2018,Febrero,apartamentos,08 Barcelona,Resto de Europa,,1.208
2018,Marzo,apartamentos,08 Barcelona,Resto de Europa,,1.958
2018,Abril,apartamentos,08 Barcelona,Resto de Europa,,2.079
2018,Mayo,apartamentos,08 Barcelona,Resto de Europa,,2.323
2018,Junio,apartamentos,08 Barcelona,Resto de Europa,,3.151
2018,Julio,apartamentos,08 Barcelona,Resto de Europa,,2.312
2018,Agosto,apartamentos,08 Barcelona,Resto de Europa,,2.82
2018,Septiembre,apartamentos,08 Barcelona,Resto de Europa,,1.401
2018,Octubre,apartamentos,08 Barcelona,Resto de Europa,,2.353
2018,Noviembre,apartamentos,08 Barcelona,Resto de Europa,,1.748
2018,Diciembre,apartamentos,08 Barcelona,Resto de Europa,,1.719
2018,Enero,apartamentos,08 Barcelona,Estados Unidos,,3.344
2018,Febrero,apartamentos,08 Barcelona,Estados Unidos,,3.624
2018,Marzo,apartamentos,08 Barcelona,Estados Unidos,,4.971
2018,Abril,apartamentos,08 Barcelona,Estados Unidos,,6.419
2018,Mayo,apartamentos,08 Barcelona,Estados Unidos,,4.7
2018,Junio,apartamentos,08 Barcelona,Estados Unidos,,9.168
2018,Julio,apartamentos,08 Barcelona,Estados Unidos,,10.056
2018,Agosto,apartamentos,08 Barcelona,Estados Unidos,,5.594
2018,Septiembre,apartamentos,08 Barcelona,Estados Unidos,,5.277
2018,Octubre,apartamentos,08 Barcelona,Estados Unidos,,4.045
2018,Noviembre,apartamentos,08 Barcelona,Estados Unidos,,3.862
2018,Diciembre,apartamentos,08 Barcelona,Estados Unidos,,3.792
2018,Enero,apartamentos,08 Barcelona,Resto de América,,12.727
2018,Febrero,apartamentos,08 Barcelona,Resto de América,,10.716
2018,Marzo,apartamentos,08 Barcelona,Resto de América,,10.145
2018,Abril,apartamentos,08 Barcelona,Resto de América,,9.639
