año,mes,provincia,pais_residencia,pernoctaciones,total_viajeros,media_pernoctaciones,fecha
2015,Octubre,Islas Baleares,Países africanos,768.0,43.0,17.86,2015-10-01
2015,Noviembre,Islas Baleares,Países africanos,0.0,0.0,0.0,2015-11-01
2015,Diciembre,Islas Baleares,Países africanos,0.0,0.0,0.0,2015-12-01
2015,Enero,Islas Baleares,Resto del mundo,524.0,123.0,4.26,2015-01-01
2015,Febrero,Islas Baleares,Resto del mundo,902.0,170.0,5.31,2015-02-01
2015,Marzo,Islas Baleares,Resto del mundo,1426.0,364.0,3.92,2015-03-01
2015,Abril,Islas Baleares,Resto del mundo,3305.0,597.0,5.54,2015-04-01
2015,Mayo,Islas Baleares,Resto del mundo,4150.0,783.0,5.3,2015-05-01
2015,Junio,Islas Baleares,Resto del mundo,8983.0,1928.0,4.66,2015-06-01
2015,Julio,Islas Baleares,Resto del mundo,13016.0,2612.0,4.98,2015-07-01
2015,Agosto,Islas Baleares,Resto del mundo,19505.0,3237.0,6.03,2015-08-01
2015,Septiembre,Islas Baleares,Resto del mundo,10693.0,1916.0,5.58,2015-09-01
2015,Octubre,Islas Baleares,Resto del mundo,3804.0,571.0,6.66,2015-10-01
2015,Noviembre,Islas Baleares,Resto del mundo,1277.0,240.0,5.32,2015-11-01
2015,Diciembre,Islas Baleares,Resto del mundo,383.0,274.0,1.4,2015-12-01
2015,Enero,Barcelona,Total,104814.0,16327.0,6.42,2015-01-01
2015,Febrero,Barcelona,Total,104055.0,18065.0,5.76,2015-02-01
2015,Marzo,Barcelona,Total,118545.0,21616.0,5.48,2015-03-01
2015,Abril,Barcelona,Total,144725.0,30055.0,4.82,2015-04-01
2015,Mayo,Barcelona,Total,152121.0,31437.0,4.84,2015-05-01
2015,Junio,Barcelona,Total,151803.0,29298.0,5.18,2015-06-01
2015,Julio,Barcelona,Total,143385.0,32606.0,4.4,2015-07-01
2015,Agosto,Barcelona,Total,157123.0,31825.0,4.94,2015-08-01
2015,Septiembre,Barcelona,Total,167455.0,31692.0,5.28,2015-09-01
2015,Octubre,Barcelona,Total,157169.0,30323.0,5.18,2015-10-01
2015,Noviembre,Barcelona,Total,121988.0,17473.0,6.98,2015-11-01
2015,Diciembre,Barcelona,Total,126037.0,17693.0,7.12,2015-12-01
2015,Enero,Barcelona,España,50750.0,5817.0,8.72,2015-01-01
2015,Febrero,Barcelona,España,50118.0,7022.0,7.14,2015-02-01
2015,Marzo,Barcelona,España,55058.0,8394.0,6.56,2015-03-01
2015,Abril,Barcelona,España,62144.0,10757.0,5.78,2015-04-01
2015,Mayo,Barcelona,España,62902.0,10220.0,6.15,2015-05-01
2015,Junio,Barcelona,España,58418.0,7990.0,7.31,2015-06-01
2015,Julio,Barcelona,España,27547.0,6636.0,4.15,2015-07-01
2015,Agosto,Barcelona,España,32756.0,6693.0,4.89,2015-08-01
2015,Septiembre,Barcelona,España,63087.0,8812.0,7.16,2015-09-01
2015,Octubre,Barcelona,España,65010.0,9575.0,6.79,2015-10-01
2015,Noviembre,Barcelona,España,63410.0,6091.0,10.41,2015-11-01
2015,Diciembre,Barcelona,España,65034.0,6441.0,10.1,2015-12-01
2015,Enero,Barcelona,Extranjeros,10510.0,10510.0,1.0,2015-01-01
2015,Febrero,Barcelona,Extranjeros,11043.0,11043.0,1.0,2015-02-01
2015,Marzo,Barcelona,Extranjeros,13222.0,13222.0,1.0,2015-03-01
2015,Abril,Barcelona,Extranjeros,19297.0,19297.0,1.0,2015-04-01
2015,Mayo,Barcelona,Extranjeros,21217.0,21217.0,1.0,2015-05-01
2015,Junio,Barcelona,Extranjeros,21308.0,21308.0,1.0,2015-06-01
2015,Julio,Barcelona,Extranjeros,25970.0,25970.0,1.0,2015-07-01
2015,Agosto,Barcelona,Extranjeros,25132.0,25132.0,1.0,2015-08-01
2015,Septiembre,Barcelona,Extranjeros,22880.0,22880.0,1.0,2015-09-01
2015,Octubre,Barcelona,Extranjeros,20748.0,20748.0,1.0,2015-10-01
2015,Noviembre,Barcelona,Extranjeros,11382.0,11382.0,1.0,2015-11-01
2015,Diciembre,Barcelona,Extranjeros,11252.0,11252.0,1.0,2015-12-01
2015,Enero,Barcelona,Unión Europea (sin España),24711.0,5731.0,4.31,2015-01-01
2015,Febrero,Barcelona,Unión Europea (sin España),31743.0,7542.0,4.21,2015-02-01
2015,Marzo,Barcelona,Unión Europea (sin España),34551.0,8266.0,4.18,2015-03-01
2015,Abril,Barcelona,Unión Europea (sin España),51638.0,13337.0,3.87,2015-04-01
2015,Mayo,Barcelona,Unión Europea (sin España),53348.0,14195.0,3.76,2015-05-01
2015,Junio,Barcelona,Unión Europea (sin España),50244.0,12279.0,4.09,2015-06-01
2015,Julio,Barcelona,Unión Europea (sin España),66723.0,14771.0,4.52,2015-07-01
2015,Agosto,Barcelona,Unión Europea (sin España),86710.0,17319.0,5.01,2015-08-01
2015,Septiembre,Barcelona,Unión Europea (sin España),56310.0,12396.0,4.54,2015-09-01
2015,Octubre,Barcelona,Unión Europea (sin España),52808.0,13302.0,3.97,2015-10-01
2015,Noviembre,Barcelona,Unión Europea (sin España),28115.0,6802.0,4.13,2015-11-01
2015,Diciembre,Barcelona,Unión Europea (sin España),27583.0,6932.0,3.98,2015-12-01
2015,Enero,Barcelona,Alemania,3438.0,769.0,4.47,2015-01-01
2015,Febrero,Barcelona,Alemania,5550.0,1049.0,5.29,2015-02-01
2015,Marzo,Barcelona,Alemania,6255.0,1298.0,4.82,2015-03-01
2015,Abril,Barcelona,Alemania,6529.0,1509.0,4.33,2015-04-01
2015,Mayo,Barcelona,Alemania,7222.0,1659.0,4.35,2015-05-01
2015,Junio,Barcelona,Alemania,7080.0,1533.0,4.62,2015-06-01
2015,Julio,Barcelona,Alemania,6462.0,1398.0,4.62,2015-07-01
2015,Agosto,Barcelona,Alemania,8507.0,1743.0,4.88,2015-08-01
2015,Septiembre,Barcelona,Alemania,9879.0,1851.0,5.34,2015-09-01
2015,Octubre,Barcelona,Alemania,8666.0,1809.0,4.79,2015-10-01
2015,Noviembre,Barcelona,Alemania,4024.0,797.0,5.05,2015-11-01
2015,Diciembre,Barcelona,Alemania,2766.0,729.0,3.79,2015-12-01
2015,Enero,Barcelona,Austria,351.0,16.0,21.94,2015-01-01
2015,Febrero,Barcelona,Austria,717.0,102.0,7.03,2015-02-01
2015,Marzo,Barcelona,Austria,928.0,228.0,4.07,2015-03-01
2015,Abril,Barcelona,Austria,1352.0,199.0,6.79,2015-04-01
2015,Mayo,Barcelona,Austria,832.0,157.0,5.3,2015-05-01
2015,Junio,Barcelona,Austria,455.0,141.0,3.23,2015-06-01
2015,Julio,Barcelona,Austria,732.0,201.0,3.64,2015-07-01
2015,Agosto,Barcelona,Austria,1321.0,271.0,4.87,2015-08-01
2015,Septiembre,Barcelona,Austria,1081.0,280.0,3.86,2015-09-01
2015,Octubre,Barcelona,Austria,1387.0,351.0,3.95,2015-10-01
2015,Noviembre,Barcelona,Austria,539.0,100.0,5.39,2015-11-01
2015,Diciembre,Barcelona,Austria,373.0,82.0,4.55,2015-12-01
2015,Enero,Barcelona,Bélgica,718.0,207.0,3.47,2015-01-01
2015,Febrero,Barcelona,Bélgica,681.0,214.0,3.18,2015-02-01
2015,Marzo,Barcelona,Bélgica,740.0,196.0,3.78,2015-03-01
2015,Abril,Barcelona,Bélgica,2280.0,615.0,3.71,2015-04-01
2015,Mayo,Barcelona,Bélgica,1506.0,341.0,4.42,2015-05-01
2015,Junio,Barcelona,Bélgica,1246.0,295.0,4.22,2015-06-01
2015,Julio,Barcelona,Bélgica,1710.0,616.0,2.78,2015-07-01
2015,Agosto,Barcelona,Bélgica,2894.0,663.0,4.37,2015-08-01
2015,Septiembre,Barcelona,Bélgica,1419.0,393.0,3.61,2015-09-01
2015,Octubre,Barcelona,Bélgica,875.0,324.0,2.7,2015-10-01
2015,Noviembre,Barcelona,Bélgica,1977.0,550.0,3.59,2015-11-01
2015,Diciembre,Barcelona,Bélgica,735.0,233.0,3.15,2015-12-01
2015,Enero,Barcelona,Dinamarca,403.0,64.0,6.3,2015-01-01
2015,Febrero,Barcelona,Dinamarca,719.0,88.0,8.17,2015-02-01
2015,Marzo,Barcelona,Dinamarca,1123.0,286.0,3.93,2015-03-01
2015,Abril,Barcelona,Dinamarca,1357.0,254.0,5.34,2015-04-01
2015,Mayo,Barcelona,Dinamarca,1282.0,303.0,4.23,2015-05-01
2015,Junio,Barcelona,Dinamarca,1065.0,318.0,3.35,2015-06-01
2015,Julio,Barcelona,Dinamarca,3327.0,697.0,4.77,2015-07-01
2015,Agosto,Barcelona,Dinamarca,1430.0,281.0,5.09,2015-08-01
2015,Septiembre,Barcelona,Dinamarca,875.0,263.0,3.33,2015-09-01
2015,Octubre,Barcelona,Dinamarca,1373.0,296.0,4.64,2015-10-01
2015,Noviembre,Barcelona,Dinamarca,1010.0,208.0,4.86,2015-11-01
2015,Diciembre,Barcelona,Dinamarca,250.0,25.0,10.0,2015-12-01
2015,Enero,Barcelona,Finlandia,599.0,82.0,7.3,2015-01-01
2015,Febrero,Barcelona,Finlandia,620.0,126.0,4.92,2015-02-01
2015,Marzo,Barcelona,Finlandia,718.0,163.0,4.4,2015-03-01
2015,Abril,Barcelona,Finlandia,1443.0,392.0,3.68,2015-04-01
2015,Mayo,Barcelona,Finlandia,942.0,192.0,4.91,2015-05-01
2015,Junio,Barcelona,Finlandia,1891.0,434.0,4.36,2015-06-01
2015,Julio,Barcelona,Finlandia,1081.0,326.0,3.32,2015-07-01
2015,Agosto,Barcelona,Finlandia,674.0,179.0,3.77,2015-08-01
2015,Septiembre,Barcelona,Finlandia,1431.0,358.0,4.0,2015-09-01
2015,Octubre,Barcelona,Finlandia,1764.0,334.0,5.28,2015-10-01
2015,Noviembre,Barcelona,Finlandia,424.0,76.0,5.58,2015-11-01
2015,Diciembre,Barcelona,Finlandia,231.0,24.0,9.62,2015-12-01
2015,Enero,Barcelona,Francia,5687.0,1671.0,3.4,2015-01-01
2015,Febrero,Barcelona,Francia,9399.0,2825.0,3.33,2015-02-01
2015,Marzo,Barcelona,Francia,5246.0,1426.0,3.68,2015-03-01
2015,Abril,Barcelona,Francia,13071.0,3945.0,3.31,2015-04-01
2015,Mayo,Barcelona,Francia,13169.0,4048.0,3.25,2015-05-01
2015,Junio,Barcelona,Francia,9908.0,2825.0,3.51,2015-06-01
2015,Julio,Barcelona,Francia,20598.0,4140.0,4.98,2015-07-01
2015,Agosto,Barcelona,Francia,28276.0,5552.0,5.09,2015-08-01
2015,Septiembre,Barcelona,Francia,8650.0,2060.0,4.2,2015-09-01
2015,Octubre,Barcelona,Francia,12256.0,3438.0,3.56,2015-10-01
2015,Noviembre,Barcelona,Francia,5543.0,1505.0,3.68,2015-11-01
2015,Diciembre,Barcelona,Francia,9256.0,2714.0,3.41,2015-12-01
2015,Enero,Barcelona,Grecia,154.0,22.0,7.0,2015-01-01
2015,Febrero,Barcelona,Grecia,102.0,14.0,7.29,2015-02-01
2015,Marzo,Barcelona,Grecia,382.0,94.0,4.06,2015-03-01
2015,Abril,Barcelona,Grecia,276.0,58.0,4.76,2015-04-01
2015,Mayo,Barcelona,Grecia,90.0,26.0,3.46,2015-05-01
2015,Junio,Barcelona,Grecia,72.0,12.0,6.0,2015-06-01
2015,Julio,Barcelona,Grecia,219.0,52.0,4.21,2015-07-01
2015,Agosto,Barcelona,Grecia,390.0,81.0,4.81,2015-08-01
2015,Septiembre,Barcelona,Grecia,480.0,120.0,4.0,2015-09-01
2015,Octubre,Barcelona,Grecia,0.0,0.0,0.0,2015-10-01
2015,Noviembre,Barcelona,Grecia,0.0,0.0,0.0,2015-11-01
2015,Diciembre,Barcelona,Grecia,219.0,30.0,7.3,2015-12-01
2015,Enero,Barcelona,Irlanda,197.0,78.0,2.53,2015-01-01
2015,Febrero,Barcelona,Irlanda,397.0,138.0,2.88,2015-02-01
2015,Marzo,Barcelona,Irlanda,290.0,97.0,2.99,2015-03-01
2015,Abril,Barcelona,Irlanda,1063.0,306.0,3.47,2015-04-01
2015,Mayo,Barcelona,Irlanda,1543.0,768.0,2.01,2015-05-01
2015,Junio,Barcelona,Irlanda,1444.0,386.0,3.74,2015-06-01
2015,Julio,Barcelona,Irlanda,741.0,227.0,3.26,2015-07-01
2015,Agosto,Barcelona,Irlanda,1470.0,270.0,5.44,2015-08-01
2015,Septiembre,Barcelona,Irlanda,1107.0,346.0,3.2,2015-09-01
2015,Octubre,Barcelona,Irlanda,765.0,208.0,3.68,2015-10-01
2015,Noviembre,Barcelona,Irlanda,496.0,175.0,2.83,2015-11-01
2015,Diciembre,Barcelona,Irlanda,157.0,30.0,5.23,2015-12-01
2015,Enero,Barcelona,Italia,5004.0,998.0,5.01,2015-01-01
2015,Febrero,Barcelona,Italia,3708.0,701.0,5.29,2015-02-01
2015,Marzo,Barcelona,Italia,5542.0,1146.0,4.84,2015-03-01
2015,Abril,Barcelona,Italia,7433.0,1828.0,4.07,2015-04-01
2015,Mayo,Barcelona,Italia,6048.0,1614.0,3.75,2015-05-01
2015,Junio,Barcelona,Italia,7301.0,1666.0,4.38,2015-06-01
2015,Julio,Barcelona,Italia,8841.0,1928.0,4.59,2015-07-01
2015,Agosto,Barcelona,Italia,12104.0,2537.0,4.77,2015-08-01
2015,Septiembre,Barcelona,Italia,8317.0,1854.0,4.49,2015-09-01
2015,Octubre,Barcelona,Italia,6116.0,1356.0,4.51,2015-10-01
2015,Noviembre,Barcelona,Italia,4677.0,1114.0,4.2,2015-11-01
2015,Diciembre,Barcelona,Italia,5280.0,1095.0,4.82,2015-12-01
2015,Enero,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-01-01
2015,Febrero,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-02-01
2015,Marzo,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-03-01
2015,Abril,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-04-01
2015,Mayo,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-05-01
2015,Junio,Barcelona,Luxemburgo,20.0,12.0,1.67,2015-06-01
2015,Julio,Barcelona,Luxemburgo,85.0,43.0,1.98,2015-07-01
2015,Agosto,Barcelona,Luxemburgo,335.0,83.0,4.04,2015-08-01
2015,Septiembre,Barcelona,Luxemburgo,72.0,25.0,2.88,2015-09-01
2015,Octubre,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-10-01
2015,Noviembre,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-11-01
2015,Diciembre,Barcelona,Luxemburgo,0.0,0.0,0.0,2015-12-01
2015,Enero,Barcelona,Países Bajos,1457.0,377.0,3.86,2015-01-01
2015,Febrero,Barcelona,Países Bajos,1853.0,435.0,4.26,2015-02-01
2015,Marzo,Barcelona,Países Bajos,1404.0,396.0,3.55,2015-03-01
2015,Abril,Barcelona,Países Bajos,3902.0,1016.0,3.84,2015-04-01
2015,Mayo,Barcelona,Países Bajos,4891.0,1338.0,3.66,2015-05-01
2015,Junio,Barcelona,Países Bajos,3473.0,662.0,5.25,2015-06-01
2015,Julio,Barcelona,Países Bajos,3187.0,699.0,4.56,2015-07-01
2015,Agosto,Barcelona,Países Bajos,6694.0,1256.0,5.33,2015-08-01
2015,Septiembre,Barcelona,Países Bajos,3166.0,711.0,4.45,2015-09-01
2015,Octubre,Barcelona,Países Bajos,3662.0,1020.0,3.59,2015-10-01
2015,Noviembre,Barcelona,Países Bajos,1162.0,386.0,3.01,2015-11-01
2015,Diciembre,Barcelona,Países Bajos,1349.0,317.0,4.26,2015-12-01
2015,Enero,Barcelona,Polonia,618.0,230.0,2.69,2015-01-01
2015,Febrero,Barcelona,Polonia,809.0,174.0,4.65,2015-02-01
2015,Marzo,Barcelona,Polonia,1213.0,313.0,3.88,2015-03-01
2015,Abril,Barcelona,Polonia,1298.0,266.0,4.88,2015-04-01
2015,Mayo,Barcelona,Polonia,1197.0,291.0,4.11,2015-05-01
2015,Junio,Barcelona,Polonia,1404.0,258.0,5.44,2015-06-01
2015,Julio,Barcelona,Polonia,1616.0,340.0,4.75,2015-07-01
2015,Agosto,Barcelona,Polonia,1214.0,278.0,4.37,2015-08-01
2015,Septiembre,Barcelona,Polonia,1141.0,315.0,3.62,2015-09-01
2015,Octubre,Barcelona,Polonia,933.0,240.0,3.89,2015-10-01
2015,Noviembre,Barcelona,Polonia,836.0,169.0,4.95,2015-11-01
2015,Diciembre,Barcelona,Polonia,861.0,160.0,5.38,2015-12-01
2015,Enero,Barcelona,Portugal,1373.0,298.0,4.61,2015-01-01
2015,Febrero,Barcelona,Portugal,879.0,185.0,4.75,2015-02-01
2015,Marzo,Barcelona,Portugal,1706.0,448.0,3.81,2015-03-01
2015,Abril,Barcelona,Portugal,1146.0,272.0,4.21,2015-04-01
2015,Mayo,Barcelona,Portugal,1527.0,329.0,4.64,2015-05-01
2015,Junio,Barcelona,Portugal,1462.0,354.0,4.13,2015-06-01
2015,Julio,Barcelona,Portugal,976.0,250.0,3.9,2015-07-01
2015,Agosto,Barcelona,Portugal,1522.0,402.0,3.79,2015-08-01
2015,Septiembre,Barcelona,Portugal,1634.0,373.0,4.38,2015-09-01
2015,Octubre,Barcelona,Portugal,1230.0,294.0,4.18,2015-10-01
2015,Noviembre,Barcelona,Portugal,1246.0,264.0,4.72,2015-11-01
2015,Diciembre,Barcelona,Portugal,1221.0,242.0,5.05,2015-12-01
2015,Enero,Barcelona,Reino Unido,2815.0,627.0,4.49,2015-01-01
2015,Febrero,Barcelona,Reino Unido,3610.0,931.0,3.88,2015-02-01
2015,Marzo,Barcelona,Reino Unido,5714.0,1477.0,3.87,2015-03-01
2015,Abril,Barcelona,Reino Unido,6817.0,1893.0,3.6,2015-04-01
2015,Mayo,Barcelona,Reino Unido,7846.0,2060.0,3.81,2015-05-01
2015,Junio,Barcelona,Reino Unido,8785.0,2170.0,4.05,2015-06-01
2015,Julio,Barcelona,Reino Unido,10994.0,2631.0,4.18,2015-07-01
2015,Agosto,Barcelona,Reino Unido,15621.0,2728.0,5.73,2015-08-01
2015,Septiembre,Barcelona,Reino Unido,11153.0,2203.0,5.06,2015-09-01
2015,Octubre,Barcelona,Reino Unido,7215.0,2019.0,3.57,2015-10-01
2015,Noviembre,Barcelona,Reino Unido,3856.0,1145.0,3.37,2015-11-01
2015,Diciembre,Barcelona,Reino Unido,2724.0,751.0,3.63,2015-12-01
2015,Enero,Barcelona,República Checa,389.0,53.0,7.34,2015-01-01
2015,Febrero,Barcelona,República Checa,132.0,36.0,3.67,2015-02-01
2015,Marzo,Barcelona,República Checa,1218.0,196.0,6.21,2015-03-01
2015,Abril,Barcelona,República Checa,967.0,46.0,21.02,2015-04-01
2015,Mayo,Barcelona,República Checa,892.0,85.0,10.49,2015-05-01
2015,Junio,Barcelona,República Checa,232.0,56.0,4.14,2015-06-01
2015,Julio,Barcelona,República Checa,511.0,126.0,4.06,2015-07-01
2015,Agosto,Barcelona,República Checa,177.0,56.0,3.16,2015-08-01
2015,Septiembre,Barcelona,República Checa,620.0,184.0,3.37,2015-09-01
2015,Octubre,Barcelona,República Checa,493.0,84.0,5.87,2015-10-01
2015,Noviembre,Barcelona,República Checa,259.0,50.0,5.18,2015-11-01
2015,Diciembre,Barcelona,República Checa,195.0,28.0,6.96,2015-12-01
2015,Enero,Barcelona,Suecia,465.0,132.0,3.52,2015-01-01
2015,Febrero,Barcelona,Suecia,738.0,212.0,3.48,2015-02-01
2015,Marzo,Barcelona,Suecia,555.0,202.0,2.75,2015-03-01
2015,Abril,Barcelona,Suecia,1346.0,392.0,3.43,2015-04-01
2015,Mayo,Barcelona,Suecia,1935.0,497.0,3.89,2015-05-01
2015,Junio,Barcelona,Suecia,2974.0,770.0,3.86,2015-06-01
2015,Julio,Barcelona,Suecia,3793.0,780.0,4.86,2015-07-01
2015,Agosto,Barcelona,Suecia,1592.0,362.0,4.4,2015-08-01
2015,Septiembre,Barcelona,Suecia,1891.0,403.0,4.69,2015-09-01
2015,Octubre,Barcelona,Suecia,3192.0,767.0,4.16,2015-10-01
2015,Noviembre,Barcelona,Suecia,824.0,143.0,5.76,2015-11-01
2015,Diciembre,Barcelona,Suecia,608.0,160.0,3.8,2015-12-01
2015,Enero,Barcelona,Resto de la UE,1045.0,109.0,9.59,2015-01-01
2015,Febrero,Barcelona,Resto de la UE,1815.0,309.0,5.87,2015-02-01
2015,Marzo,Barcelona,Resto de la UE,1516.0,299.0,5.07,2015-03-01
2015,Abril,Barcelona,Resto de la UE,1357.0,344.0,3.94,2015-04-01
2015,Mayo,Barcelona,Resto de la UE,2413.0,483.0,5.0,2015-05-01
2015,Junio,Barcelona,Resto de la UE,1434.0,387.0,3.71,2015-06-01
2015,Julio,Barcelona,Resto de la UE,1848.0,317.0,5.83,2015-07-01
2015,Agosto,Barcelona,Resto de la UE,2487.0,576.0,4.32,2015-08-01
2015,Septiembre,Barcelona,Resto de la UE,3394.0,659.0,5.15,2015-09-01
2015,Octubre,Barcelona,Resto de la UE,2578.0,693.0,3.72,2015-10-01
2015,Noviembre,Barcelona,Resto de la UE,1101.0,114.0,9.66,2015-11-01
2015,Diciembre,Barcelona,Resto de la UE,1355.0,310.0,4.37,2015-12-01
2015,Enero,Barcelona,Noruega,167.0,41.0,4.07,2015-01-01
2015,Febrero,Barcelona,Noruega,280.0,69.0,4.06,2015-02-01
2015,Marzo,Barcelona,Noruega,768.0,265.0,2.9,2015-03-01
2015,Abril,Barcelona,Noruega,695.0,154.0,4.51,2015-04-01
2015,Mayo,Barcelona,Noruega,956.0,243.0,3.93,2015-05-01
2015,Junio,Barcelona,Noruega,1559.0,390.0,4.0,2015-06-01
2015,Julio,Barcelona,Noruega,3339.0,733.0,4.56,2015-07-01
2015,Agosto,Barcelona,Noruega,1176.0,274.0,4.29,2015-08-01
2015,Septiembre,Barcelona,Noruega,2218.0,724.0,3.06,2015-09-01
2015,Octubre,Barcelona,Noruega,1069.0,252.0,4.24,2015-10-01
2015,Noviembre,Barcelona,Noruega,671.0,178.0,3.77,2015-11-01
2015,Diciembre,Barcelona,Noruega,228.0,52.0,4.38,2015-12-01
2015,Enero,Barcelona,Rusia,3312.0,617.0,5.37,2015-01-01
2015,Febrero,Barcelona,Rusia,1167.0,216.0,5.4,2015-02-01
2015,Marzo,Barcelona,Rusia,1872.0,421.0,4.45,2015-03-01
2015,Abril,Barcelona,Rusia,1777.0,429.0,4.14,2015-04-01
2015,Mayo,Barcelona,Rusia,3845.0,652.0,5.9,2015-05-01
2015,Junio,Barcelona,Rusia,5390.0,985.0,5.47,2015-06-01
2015,Julio,Barcelona,Rusia,7319.0,944.0,7.75,2015-07-01
2015,Agosto,Barcelona,Rusia,5996.0,841.0,7.13,2015-08-01
2015,Septiembre,Barcelona,Rusia,5102.0,934.0,5.46,2015-09-01
2015,Octubre,Barcelona,Rusia,2472.0,453.0,5.46,2015-10-01
2015,Noviembre,Barcelona,Rusia,3889.0,730.0,5.33,2015-11-01
2015,Diciembre,Barcelona,Rusia,3574.0,323.0,11.07,2015-12-01
2015,Enero,Barcelona,Suiza,1126.0,145.0,7.77,2015-01-01
2015,Febrero,Barcelona,Suiza,1275.0,249.0,5.12,2015-02-01
2015,Marzo,Barcelona,Suiza,1355.0,231.0,5.87,2015-03-01
2015,Abril,Barcelona,Suiza,2870.0,748.0,3.84,2015-04-01
2015,Mayo,Barcelona,Suiza,1757.0,375.0,4.69,2015-05-01
2015,Junio,Barcelona,Suiza,2434.0,419.0,5.81,2015-06-01
2015,Julio,Barcelona,Suiza,2388.0,536.0,4.46,2015-07-01
2015,Agosto,Barcelona,Suiza,1500.0,288.0,5.21,2015-08-01
2015,Septiembre,Barcelona,Suiza,2263.0,734.0,3.08,2015-09-01
2015,Octubre,Barcelona,Suiza,2104.0,715.0,2.94,2015-10-01
2015,Noviembre,Barcelona,Suiza,783.0,264.0,2.97,2015-11-01
2015,Diciembre,Barcelona,Suiza,1168.0,345.0,3.39,2015-12-01
2015,Enero,Barcelona,Resto de Europa,3258.0,525.0,6.21,2015-01-01
2015,Febrero,Barcelona,Resto de Europa,1566.0,136.0,11.51,2015-02-01
2015,Marzo,Barcelona,Resto de Europa,2118.0,289.0,7.33,2015-03-01
2015,Abril,Barcelona,Resto de Europa,2938.0,549.0,5.35,2015-04-01
2015,Mayo,Barcelona,Resto de Europa,2810.0,444.0,6.33,2015-05-01
2015,Junio,Barcelona,Resto de Europa,2657.0,426.0,6.24,2015-06-01
2015,Julio,Barcelona,Resto de Europa,3954.0,831.0,4.76,2015-07-01
2015,Agosto,Barcelona,Resto de Europa,1788.0,367.0,4.87,2015-08-01
2015,Septiembre,Barcelona,Resto de Europa,2193.0,500.0,4.39,2015-09-01
2015,Octubre,Barcelona,Resto de Europa,1417.0,395.0,3.59,2015-10-01
2015,Noviembre,Barcelona,Resto de Europa,2172.0,537.0,4.04,2015-11-01
2015,Diciembre,Barcelona,Resto de Europa,1717.0,360.0,4.77,2015-12-01
2015,Enero,Barcelona,Estados Unidos,2156.0,543.0,3.97,2015-01-01
2015,Febrero,Barcelona,Estados Unidos,1499.0,522.0,2.87,2015-02-01
2015,Marzo,Barcelona,Estados Unidos,3513.0,1012.0,3.47,2015-03-01
2015,Abril,Barcelona,Estados Unidos,3981.0,1185.0,3.36,2015-04-01
2015,Mayo,Barcelona,Estados Unidos,4607.0,1452.0,3.17,2015-05-01
2015,Junio,Barcelona,Estados Unidos,6612.0,2337.0,2.83,2015-06-01
2015,Julio,Barcelona,Estados Unidos,10126.0,2576.0,3.93,2015-07-01
2015,Agosto,Barcelona,Estados Unidos,7020.0,1674.0,4.19,2015-08-01
2015,Septiembre,Barcelona,Estados Unidos,7113.0,2056.0,3.46,2015-09-01
2015,Octubre,Barcelona,Estados Unidos,5211.0,1092.0,4.77,2015-10-01
2015,Noviembre,Barcelona,Estados Unidos,2603.0,645.0,4.04,2015-11-01
2015,Diciembre,Barcelona,Estados Unidos,4675.0,1014.0,4.61,2015-12-01
2015,Enero,Barcelona,Resto de América,7610.0,1033.0,7.37,2015-01-01
2015,Febrero,Barcelona,Resto de América,5278.0,523.0,10.09,2015-02-01
2015,Marzo,Barcelona,Resto de América,6691.0,739.0,9.05,2015-03-01
2015,Abril,Barcelona,Resto de América,6173.0,616.0,10.02,2015-04-01
2015,Mayo,Barcelona,Resto de América,8212.0,1334.0,6.16,2015-05-01
2015,Junio,Barcelona,Resto de América,8264.0,1488.0,5.55,2015-06-01
2015,Julio,Barcelona,Resto de América,8688.0,1695.0,5.13,2015-07-01
2015,Agosto,Barcelona,Resto de América,5577.0,1188.0,4.69,2015-08-01
2015,Septiembre,Barcelona,Resto de América,10608.0,1868.0,5.68,2015-09-01
2015,Octubre,Barcelona,Resto de América,10057.0,1344.0,7.48,2015-10-01
2015,Noviembre,Barcelona,Resto de América,8269.0,774.0,10.68,2015-11-01
2015,Diciembre,Barcelona,Resto de América,8536.0,741.0,11.52,2015-12-01
2015,Enero,Barcelona,Países africanos,868.0,302.0,2.87,2015-01-01
2015,Febrero,Barcelona,Países africanos,1285.0,376.0,3.42,2015-02-01
2015,Marzo,Barcelona,Países africanos,1272.0,338.0,3.76,2015-03-01
2015,Abril,Barcelona,Países africanos,1501.0,540.0,2.78,2015-04-01
2015,Mayo,Barcelona,Países africanos,1267.0,371.0,3.42,2015-05-01
2015,Junio,Barcelona,Países africanos,1089.0,224.0,4.86,2015-06-01
2015,Julio,Barcelona,Países africanos,1702.0,426.0,4.0,2015-07-01
2015,Agosto,Barcelona,Países africanos,4774.0,914.0,5.22,2015-08-01
2015,Septiembre,Barcelona,Países africanos,2444.0,577.0,4.24,2015-09-01
2015,Octubre,Barcelona,Países africanos,2777.0,537.0,5.17,2015-10-01
